file_name,breed_id
British_Shorthair_201.jpg,0
american_bulldog_18.jpg,1
american_pit_bull_terrier_171.jpg,1
Ragdoll_171.jpg,0
boxer_119.jpg,1
scottish_terrier_104.jpg,1
english_setter_176.jpg,1
Persian_155.jpg,0
german_shorthaired_133.jpg,1
beagle_117.jpg,1
Egyptian_Mau_11.jpg,0
american_pit_bull_terrier_116.jpg,1
Siamese_201.jpg,0
Sphynx_129.jpg,0
staffordshire_bull_terrier_179.jpg,1
leonberger_116.jpg,1
pug_160.jpg,1
yorkshire_terrier_182.jpg,1
newfoundland_190.jpg,1
boxer_167.jpg,1
beagle_148.jpg,1
keeshond_188.jpg,1
basset_hound_17.jpg,1
samoyed_128.jpg,1
Egyptian_Mau_115.jpg,0
Sphynx_105.jpg,0
beagle_133.jpg,1
german_shorthaired_111.jpg,1
basset_hound_165.jpg,1
scottish_terrier_134.jpg,1
newfoundland_119.jpg,1
wheaten_terrier_14.jpg,1
Ragdoll_182.jpg,0
Birman_142.jpg,0
saint_bernard_110.jpg,1
chihuahua_119.jpg,1
german_shorthaired_155.jpg,1
german_shorthaired_122.jpg,1
pug_119.jpg,1
keeshond_137.jpg,1
Sphynx_126.jpg,0
american_pit_bull_terrier_142.jpg,1
keeshond_154.jpg,1
Bengal_105.jpg,0
great_pyrenees_162.jpg,1
Birman_185.jpg,0
great_pyrenees_159.jpg,1
yorkshire_terrier_190.jpg,1
miniature_pinscher_129.jpg,1
boxer_137.jpg,1
Russian_Blue_164.jpg,0
havanese_108.jpg,1
Siamese_18.jpg,0
newfoundland_134.jpg,1
Russian_Blue_166.jpg,0
staffordshire_bull_terrier_17.jpg,1
Bengal_140.jpg,0
miniature_pinscher_116.jpg,1
miniature_pinscher_174.jpg,1
staffordshire_bull_terrier_132.jpg,1
boxer_140.jpg,1
Siamese_102.jpg,0
Birman_113.jpg,0
english_setter_118.jpg,1
scottish_terrier_103.jpg,1
boxer_154.jpg,1
beagle_181.jpg,1
pug_176.jpg,1
Siamese_167.jpg,0
chihuahua_154.jpg,1
american_pit_bull_terrier_153.jpg,1
leonberger_174.jpg,1
scottish_terrier_118.jpg,1
boxer_160.jpg,1
great_pyrenees_150.jpg,1
Ragdoll_168.jpg,0
havanese_124.jpg,1
american_pit_bull_terrier_109.jpg,1
Sphynx_158.jpg,0
chihuahua_169.jpg,1
english_cocker_spaniel_167.jpg,1
pomeranian_186.jpg,1
pomeranian_183.jpg,1
Bengal_191.jpg,0
Ragdoll_16.jpg,0
newfoundland_14.jpg,1
american_pit_bull_terrier_188.jpg,1
British_Shorthair_144.jpg,0
Bengal_107.jpg,0
Abyssinian_106.jpg,0
Maine_Coon_203.jpg,0
saint_bernard_13.jpg,1
Ragdoll_183.jpg,0
keeshond_126.jpg,1
saint_bernard_185.jpg,1
Ragdoll_181.jpg,0
boxer_107.jpg,1
wheaten_terrier_158.jpg,1
pug_179.jpg,1
havanese_174.jpg,1
yorkshire_terrier_100.jpg,1
great_pyrenees_115.jpg,1
german_shorthaired_157.jpg,1
Abyssinian_195.jpg,0
Abyssinian_139.jpg,0
Ragdoll_189.jpg,0
Bombay_176.jpg,0
staffordshire_bull_terrier_167.jpg,1
Abyssinian_122.jpg,0
english_setter_18.jpg,1
Birman_174.jpg,0
samoyed_100.jpg,1
pug_105.jpg,1
great_pyrenees_167.jpg,1
samoyed_176.jpg,1
wheaten_terrier_169.jpg,1
Siamese_191.jpg,0
wheaten_terrier_173.jpg,1
newfoundland_106.jpg,1
newfoundland_151.jpg,1
leonberger_124.jpg,1
Abyssinian_161.jpg,0
wheaten_terrier_149.jpg,1
chihuahua_108.jpg,1
japanese_chin_188.jpg,1
Egyptian_Mau_134.jpg,0
newfoundland_156.jpg,1
Abyssinian_128.jpg,0
Persian_166.jpg,0
Ragdoll_176.jpg,0
boxer_183.jpg,1
Birman_111.jpg,0
english_cocker_spaniel_113.jpg,1
Bengal_165.jpg,0
staffordshire_bull_terrier_121.jpg,1
basset_hound_14.jpg,1
havanese_121.jpg,1
havanese_133.jpg,1
Birman_173.jpg,0
keeshond_155.jpg,1
Sphynx_179.jpg,0
scottish_terrier_174.jpg,1
scottish_terrier_121.jpg,1
japanese_chin_132.jpg,1
english_cocker_spaniel_171.jpg,1
wheaten_terrier_126.jpg,1
saint_bernard_124.jpg,1
Ragdoll_113.jpg,0
Persian_131.jpg,0
Bengal_170.jpg,0
great_pyrenees_118.jpg,1
British_Shorthair_133.jpg,0
Sphynx_102.jpg,0
Persian_140.jpg,0
Bengal_127.jpg,0
american_bulldog_180.jpg,1
havanese_118.jpg,1
beagle_122.jpg,1
Birman_175.jpg,0
Ragdoll_115.jpg,0
japanese_chin_133.jpg,1
pomeranian_152.jpg,1
havanese_177.jpg,1
chihuahua_123.jpg,1
great_pyrenees_160.jpg,1
pomeranian_177.jpg,1
american_pit_bull_terrier_180.jpg,1
Siamese_135.jpg,0
pomeranian_143.jpg,1
wheaten_terrier_189.jpg,1
yorkshire_terrier_173.jpg,1
yorkshire_terrier_12.jpg,1
american_bulldog_181.jpg,1
Egyptian_Mau_179.jpg,0
wheaten_terrier_135.jpg,1
german_shorthaired_182.jpg,1
havanese_147.jpg,1
basset_hound_164.jpg,1
miniature_pinscher_100.jpg,1
Bombay_129.jpg,0
Birman_100.jpg,0
newfoundland_140.jpg,1
keeshond_151.jpg,1
Persian_193.jpg,0
Egyptian_Mau_185.jpg,0
pomeranian_110.jpg,1
japanese_chin_101.jpg,1
wheaten_terrier_181.jpg,1
american_bulldog_138.jpg,1
leonberger_189.jpg,1
Birman_161.jpg,0
British_Shorthair_10.jpg,0
leonberger_175.jpg,1
Birman_151.jpg,0
beagle_169.jpg,1
Maine_Coon_214.jpg,0
leonberger_118.jpg,1
Bombay_159.jpg,0
newfoundland_136.jpg,1
saint_bernard_190.jpg,1
Russian_Blue_140.jpg,0
saint_bernard_106.jpg,1
samoyed_189.jpg,1
english_cocker_spaniel_148.jpg,1
american_bulldog_199.jpg,1
Bengal_130.jpg,0
german_shorthaired_128.jpg,1
newfoundland_157.jpg,1
scottish_terrier_125.jpg,1
British_Shorthair_109.jpg,0
chihuahua_15.jpg,1
american_pit_bull_terrier_125.jpg,1
British_Shorthair_136.jpg,0
boxer_139.jpg,1
Bengal_151.jpg,0
german_shorthaired_170.jpg,1
Russian_Blue_194.jpg,0
leonberger_13.jpg,1
boxer_159.jpg,1
boxer_17.jpg,1
leonberger_166.jpg,1
boxer_145.jpg,1
Birman_130.jpg,0
wheaten_terrier_168.jpg,1
Russian_Blue_175.jpg,0
american_bulldog_166.jpg,1
american_pit_bull_terrier_118.jpg,1
havanese_115.jpg,1
english_cocker_spaniel_128.jpg,1
wheaten_terrier_112.jpg,1
Siamese_182.jpg,0
great_pyrenees_175.jpg,1
Bengal_144.jpg,0
wheaten_terrier_138.jpg,1
scottish_terrier_144.jpg,1
japanese_chin_164.jpg,1
Bengal_163.jpg,0
Persian_123.jpg,0
keeshond_163.jpg,1
great_pyrenees_18.jpg,1
miniature_pinscher_18.jpg,1
pomeranian_100.jpg,1
Sphynx_205.jpg,0
japanese_chin_136.jpg,1
Birman_112.jpg,0
japanese_chin_126.jpg,1
Maine_Coon_100.jpg,0
Sphynx_197.jpg,0
Sphynx_137.jpg,0
Bombay_140.jpg,0
Birman_136.jpg,0
samoyed_104.jpg,1
japanese_chin_168.jpg,1
Bengal_176.jpg,0
miniature_pinscher_112.jpg,1
wheaten_terrier_106.jpg,1
British_Shorthair_161.jpg,0
Abyssinian_169.jpg,0
Abyssinian_143.jpg,0
boxer_130.jpg,1
pug_16.jpg,1
Siamese_120.jpg,0
chihuahua_136.jpg,1
Siamese_205.jpg,0
miniature_pinscher_106.jpg,1
Bombay_156.jpg,0
Egyptian_Mau_128.jpg,0
staffordshire_bull_terrier_177.jpg,1
Maine_Coon_135.jpg,0
keeshond_116.jpg,1
scottish_terrier_100.jpg,1
Ragdoll_160.jpg,0
japanese_chin_115.jpg,1
Egyptian_Mau_182.jpg,0
yorkshire_terrier_14.jpg,1
saint_bernard_130.jpg,1
newfoundland_132.jpg,1
Egyptian_Mau_123.jpg,0
Bengal_167.jpg,0
British_Shorthair_186.jpg,0
samoyed_151.jpg,1
havanese_170.jpg,1
keeshond_110.jpg,1
Russian_Blue_174.jpg,0
shiba_inu_15.jpg,1
great_pyrenees_182.jpg,1
shiba_inu_122.jpg,1
chihuahua_183.jpg,1
pug_180.jpg,1
shiba_inu_154.jpg,1
wheaten_terrier_152.jpg,1
Maine_Coon_195.jpg,0
newfoundland_162.jpg,1
wheaten_terrier_144.jpg,1
staffordshire_bull_terrier_108.jpg,1
american_pit_bull_terrier_154.jpg,1
havanese_173.jpg,1
leonberger_120.jpg,1
Sphynx_139.jpg,0
boxer_113.jpg,1
Ragdoll_161.jpg,0
miniature_pinscher_171.jpg,1
havanese_123.jpg,1
miniature_pinscher_185.jpg,1
saint_bernard_159.jpg,1
staffordshire_bull_terrier_1.jpg,1
Siamese_131.jpg,0
Sphynx_165.jpg,0
pomeranian_124.jpg,1
german_shorthaired_148.jpg,1
english_setter_166.jpg,1
pug_117.jpg,1
chihuahua_179.jpg,1
